AuthorID,Author,Date,Content,Attachments,Reactions
"448726198789603328","en1gma07","2020-11-12T20:04:52.8140000+05:30","Lekin ek nhi aaya toh uske upar toh tumlog chad jaate ho😂","",""
"757215855476998165","trantantranyy","2020-11-12T20:05:23.8650000+05:30","Koi sense hii nahi hai jo tu bol raha hai","",""
"448726198789603328","en1gma07","2020-11-12T20:05:35.1570000+05:30","Bahut hai","",""
"448726198789603328","en1gma07","2020-11-12T20:06:08.3320000+05:30","Uske liye ekdum big brain chahiye","",""
"448726198789603328","en1gma07","2020-11-12T20:06:19.5120000+05:30","https://tenor.com/view/pewdiepie-big-brain-youtube-pewdiepie-big-brain-pewds-gif-14807319","",""
"757215855476998165","trantantranyy","2020-11-12T20:07:10.5580000+05:30","> Bahut hai
@पनौती राजा Maine kuch aur bola tu kuch aur bol raha hai","",""
"448726198789603328","en1gma07","2020-11-12T20:07:15.3200000+05:30","Ok","",""
"757215855476998165","trantantranyy","2020-11-12T20:11:58.1070000+05:30","Koi nahi aa raha sanchit","",""
"448726198789603328","en1gma07","2020-11-12T20:12:05.5230000+05:30","Rehne de","",""
"757215855476998165","trantantranyy","2020-11-12T20:12:12.2610000+05:30","?","",""
"448726198789603328","en1gma07","2020-11-12T20:12:20.1720000+05:30","Aaj ka khelna rehne de","",""
"448726198789603328","en1gma07","2020-11-12T20:13:33.5020000+05:30","OP","",""
"611562834614026261","akshaj0706","2020-11-12T21:54:01.9620000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/776482447860170762/IMG-20201112-WA0073.jpg?ex=669d3621&is=669be4a1&hm=18eae7b921da22b4a51aae243b79dedaffd02a0dfb54dd3fa874417a7cb2bc82&",""
"456226577798135808","Deleted User","2020-11-12T22:01:26.9840000+05:30","Ye h mere friends","",""
"456226577798135808","Deleted User","2020-11-12T22:02:42.1140000+05:30","😂 😂","",""
"611562834614026261","akshaj0706","2020-11-12T22:08:03.6120000+05:30","😂😂😂","",""
"755666449959223376","saarthak3402","2020-11-12T22:08:21.5450000+05:30","Sorry guys mere pass phone ni tha","",""
"755666449959223376","saarthak3402","2020-11-12T22:08:35.5200000+05:30","Vaise aur koi aaya bhi ni tha","",""
"755666449959223376","saarthak3402","2020-11-12T22:08:53.3650000+05:30","PUBG toh 15 tak aa jaayega","",""
"755666449959223376","saarthak3402","2020-11-12T22:09:35.3850000+05:30","Toh @पनौती राजा tu abhi abhi chalu kiya PUBG?","",""
"448726198789603328","en1gma07","2020-11-12T22:10:09.2230000+05:30","Bahut thoda sa, jyaada nhi khelne waala hu","",""
"755666449959223376","saarthak3402","2020-11-12T22:10:24.8470000+05:30","Toh Indian version toh khelega na?","",""
"448726198789603328","en1gma07","2020-11-12T22:10:42.7330000+05:30","Thoda bahut dekhunga","",""
"755666449959223376","saarthak3402","2020-11-12T22:10:54.3740000+05:30","Oh","",""
"456226577798135808","Deleted User","2020-11-12T22:27:29.2720000+05:30","abe ye chutiya gamesrob ko nikaal dar lagta h kuch bhi status rkhta h wo bot","",""
"611562834614026261","akshaj0706","2020-11-12T22:53:22.1710000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/776497380405149766/IMG-20201112-WA0036.jpg?ex=669d440a&is=669bf28a&hm=10da5d55328343893884d443a6ce399b8d7848cff99a0662c6b1fe3fde236797&",""
"456226577798135808","Deleted User","2020-11-13T00:15:40.9940000+05:30","@everyone HAPPY CHOTI DIWALI 😁 😄  🎆","",""
"492026929604460552","itzmanan","2020-11-13T01:16:51.3370000+05:30","Gawaar aaj 13th hai😂😂😂","","😂 (2)"
"611562834614026261","akshaj0706","2020-11-13T01:17:59.2400000+05:30","Wahi toh","",""
"456226577798135808","Deleted User","2020-11-13T10:39:11.8890000+05:30","Sorry juys mene galti se mistake kardi raat ko wo me likh rha tha Happy children's day in advance  ab theek h😂","",""
"456226577798135808","Deleted User","2020-11-13T10:49:39.0970000+05:30","Abe sanchit bot hi bana diya 😂","",""
"456226577798135808","Deleted User","2020-11-13T10:50:46.0470000+05:30","Thoda naya colour dena koi","",""
"448726198789603328","en1gma07","2020-11-13T10:51:59.6700000+05:30","Konsa color chahiye","",""
"456226577798135808","Deleted User","2020-11-13T10:52:23.8730000+05:30","Koi bhi dede  green aur blue ke alawa","",""
"448726198789603328","en1gma07","2020-11-13T10:53:18.5630000+05:30","hex color picker


Ye cheez google mein search kar aur jo color chahiye hoga uska hex code bata de","",""
"456226577798135808","Deleted User","2020-11-13T10:56:25.1560000+05:30","#64d4e3","",""
"448726198789603328","en1gma07","2020-11-13T10:57:06.2700000+05:30","Thik?","",""
"456226577798135808","Deleted User","2020-11-13T10:57:15.1880000+05:30","Abe ye to aur ghatiya hogya","",""
"456226577798135808","Deleted User","2020-11-13T10:57:21.6910000+05:30","Ruk last deta😂","",""
"448726198789603328","en1gma07","2020-11-13T10:57:28.6630000+05:30","Abe toh bina dekhe code bataya kya😂","",""
"594440218044661760","arn4v9056","2020-11-13T10:58:07.2100000+05:30","@पनौती राजा Khudko bhi dede role vahi","",""
"448726198789603328","en1gma07","2020-11-13T10:58:18.5600000+05:30","Nhi","",""
"456226577798135808","Deleted User","2020-11-13T10:58:19.9630000+05:30","#fc7526         @पनौती राजा","",""
"755666449959223376","saarthak3402","2020-11-13T10:58:46.8820000+05:30","Bhai MUDIT REAL BOT😂 😂 😂","",""
"456226577798135808","Deleted User","2020-11-13T10:58:55.5590000+05:30","Abe sanchit me teko cyan diya tha par ye bhot dark hogya","",""
"594440218044661760","arn4v9056","2020-11-13T10:59:34.6920000+05:30","Gya lagta😂 🤣","",""
"456226577798135808","Deleted User","2020-11-13T10:59:41.4410000+05:30","Bhai chutiya discord chal ye bhi theekk h","",""
"448726198789603328","en1gma07","2020-11-13T10:59:44.6030000+05:30","Thik?","",""
"594440218044661760","arn4v9056","2020-11-13T10:59:45.4240000+05:30","Hai zinda h","",""
"448726198789603328","en1gma07","2020-11-13T10:59:53.7490000+05:30","Cyan chahiye @REAL BOT ?","",""
"456226577798135808","Deleted User","2020-11-13T10:59:55.7990000+05:30","Isbaar orange tha par ye to lime hi kardiya","","😂 (1)"
"448726198789603328","en1gma07","2020-11-13T11:00:05.8920000+05:30","Bina dekhe code bata rha hai😂","",""
"456226577798135808","Deleted User","2020-11-13T11:00:08.8660000+05:30","Haa cyan par aisa hi lime jaisa","",""
"448726198789603328","en1gma07","2020-11-13T11:00:16.3910000+05:30","Orange ki cyan","",""
"456226577798135808","Deleted User","2020-11-13T11:00:20.6900000+05:30","Cyan","",""
"755666449959223376","saarthak3402","2020-11-13T11:00:43.4490000+05:30","@Deleted User","",""
"448726198789603328","en1gma07","2020-11-13T11:00:50.7040000+05:30","Thik?","",""
"456226577798135808","Deleted User","2020-11-13T11:00:54.6700000+05:30","Thanx @पनौती राजा","",""
"456226577798135808","Deleted User","2020-11-13T11:01:00.1900000+05:30","Meko bot banane ke liye","",""
"456226577798135808","Deleted User","2020-11-13T11:01:13.8370000+05:30","Ab -about search krne pe tera naam aayega kya 😂","",""
"448726198789603328","en1gma07","2020-11-13T11:01:30.7340000+05:30","😂","",""
"492026929604460552","itzmanan","2020-11-13T11:32:01.3220000+05:30","Bhai tanishq ka bhi aisa prabandh krdo","",""
"492026929604460552","itzmanan","2020-11-13T11:32:08.7920000+05:30","@पनौती राजा 🙏🏻","",""
"448726198789603328","en1gma07","2020-11-13T11:32:37.7260000+05:30","Bana du usko bhi?","",""
"492026929604460552","itzmanan","2020-11-13T11:32:44.8260000+05:30","Haa haa ekdum","",""
"448726198789603328","en1gma07","2020-11-13T11:32:54.9590000+05:30","Ban gaya","","😂 (1)"
"492026929604460552","itzmanan","2020-11-13T11:33:18.9030000+05:30","https://c.tenor.com/iQV4qB2a7L8AAAAM/hey-hey-boy-meme.gif","",""
"492026929604460552","itzmanan","2020-11-13T11:33:30.8970000+05:30","Aur koi delete krta kya?😂😂","",""
"492026929604460552","itzmanan","2020-11-13T13:49:03.3010000+05:30","Are pagal aurat @Deleted User ye kya naam hai","",""
"492026929604460552","itzmanan","2020-11-13T13:53:03.3410000+05:30","https://tenor.com/bbRqn.gif","",""
"755666449959223376","saarthak3402","2020-11-13T14:22:34.3810000+05:30","😂 😂","",""
"456226577798135808","Deleted User","2020-11-13T16:27:23.5600000+05:30","Accha ye btao kisike paas koi bahana bacha h kya nahi khelne ka ? Kyuki sbko chutti mil gyi h","","🇧 (3),🇴 (3),🇹 (3)"
"755666449959223376","saarthak3402","2020-11-13T18:34:17.8850000+05:30","https://youtu.be/sdPou2b4eEA","","👏 (1)"
"557823821156188161","navy.","2020-11-13T21:07:13.5190000+05:30","@पनौती राजा what doing?","",""
"159985870458322944","MEE6#4876","2020-11-13T21:07:13.7090000+05:30","GG @BoBSy the KiNG, you just advanced to level 11!","",""
"448726198789603328","en1gma07","2020-11-13T21:07:34.2790000+05:30","Boliye, kuch kaam?","",""
"557823821156188161","navy.","2020-11-13T21:07:46.1260000+05:30","Nhi, aesi pucha","",""
"448726198789603328","en1gma07","2020-11-13T21:08:07.4570000+05:30","Kuch nhi timepass hi chal rha, thoda soch rha padh lu kuch","",""
"557823821156188161","navy.","2020-11-13T21:08:44.8430000+05:30","Ky chlra tumlog ka chemistry m?","",""
"557823821156188161","navy.","2020-11-13T21:09:05.7080000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/776833526157934692/Screenrecording_20201113_050120.mp4?ex=669d2b99&is=669bda19&hm=acdd5d0cb33c8daa7ce6d06addfb1a71e55b88ed4495703bdf96ba661722515a&","😂 (5)"
"448726198789603328","en1gma07","2020-11-13T21:09:12.2050000+05:30","Abhi hydrocarbons chalu krenge next class, pichli classes mein paper discuss ho rhe the","",""
"557823821156188161","navy.","2020-11-13T21:09:20.2400000+05:30","Accha","",""
"611562834614026261","akshaj0706","2020-11-13T21:56:50.5230000+05:30","https://media.tenor.com/images/6588b5e040c41e07c6cb3e980e924181/tenor.gif","",""
"456226577798135808","Deleted User","2020-11-13T22:42:13.5080000+05:30","Akshaj Hello bolne aata h bas😂 😂","",""
"448726198789603328","en1gma07","2020-11-13T22:42:33.3630000+05:30","Ye bhi bot","",""
"448726198789603328","en1gma07","2020-11-13T22:43:46.1060000+05:30","Mai akshaj ko bot bol rha bhai","","😶 (1),😫 (1)"
"456226577798135808","Deleted User","2020-11-13T22:44:17.5090000+05:30","SORRY MR Fanchit","",""
"448726198789603328","en1gma07","2020-11-13T22:44:28.9380000+05:30","Ok bot","",""
"448726198789603328","en1gma07","2020-11-13T22:44:32.2970000+05:30","Sab bot hai","",""
"456226577798135808","Deleted User","2020-11-13T22:45:28.8360000+05:30","> Sab bot hai
@पनौती राजा koi nahi bhai dil pe mat le aajaeygi","",""
"448726198789603328","en1gma07","2020-11-13T22:45:44.8570000+05:30","Ok","","😂 (1)"
"456226577798135808","Deleted User","2020-11-14T00:02:11.0730000+05:30","HAPPY DIWALI @everyone","",""
"611562834614026261","akshaj0706","2020-11-14T00:04:39.3460000+05:30","Happy Diwali @everyone","",""
"611562834614026261","akshaj0706","2020-11-14T00:04:55.7240000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/776877776782622792/Screenshot_2020-11-14-00-04-49-36_572064f74bd5f9fa804b05334aa4f912.png?ex=669d54cf&is=669c034f&hm=6bb52334bebdfa9da6481a1ffcbe5ded759d56c271f0d2e589d1284be33f5a54&",""
"611562834614026261","akshaj0706","2020-11-14T00:05:14.2150000+05:30","😂😂😂😂😂🤣🤣🤣🤣 @पनौती राजा NOICEEEE!!!","",""
"492026929604460552","itzmanan","2020-11-14T00:08:45.4550000+05:30","Happy Diwali and Children's day sabhi ko🙏🙏🙏🙏","",""
"755666449959223376","saarthak3402","2020-11-14T09:20:38.7630000+05:30","Happy Diwali and Children's Day🔥 💥 💥","",""
"448726198789603328","en1gma07","2020-11-14T09:22:59.7800000+05:30","Happy diwali🔥","",""
"743528093574234113","thomas_._dp","2020-11-14T09:23:09.3580000+05:30","Happy Diwali @everyone","",""
"456226577798135808","Deleted User","2020-11-14T09:25:32.8970000+05:30","> Happy Diwali and Children's day sabhi ko🙏🙏🙏🙏
@Fatakdi Sender mene to kal hi kardiya tha 😏 😂 😂","",""
"456226577798135808","Deleted User","2020-11-14T09:27:45.6730000+05:30","🪔 🪔 🪔 🧨 🎆","",""
"448726198789603328","en1gma07","2020-11-14T09:46:53.3170000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777024231770292224/VID-20201114-WA0008.mp4?ex=669d3475&is=669be2f5&hm=84d1dcde61da77be3ae8d756c20dfbd6fbe7872b8a2cd91413bbd4b06acdbb7e&","😂 (4),👌 (4),🔥 (4),🇯 (7),🇪 (7),🇹 (7),🇭 (7),🇮 (7),🇾 (7),🇦 (7),🇴 (7),🇵 (7)"
"492026929604460552","itzmanan","2020-11-14T10:22:24.1730000+05:30","Bhaiii isko most trending diwali wish declare krdi jaaye😂😂😂😂😂","",""
"492026929604460552","itzmanan","2020-11-14T10:24:36.7880000+05:30","Video from Manan Jain","https://cdn.discordapp.com/attachments/755661056969539658/777033725011296286/VID-20201114-WA0023.mp4?ex=669d3d4c&is=669bebcc&hm=c7f3f15c8279c32d927c4fb1058f57b71cbd60ed06b8f445f005e1657344a57e&",""
"755666449959223376","saarthak3402","2020-11-14T10:51:30.0940000+05:30","Toh koi aa rha 11 baje????","",""
"755666449959223376","saarthak3402","2020-11-14T11:04:02.9660000+05:30","Chess ke liye koi aa rha?","",""
"492026929604460552","itzmanan","2020-11-14T11:07:25.5320000+05:30","Aata hi nhi😂","",""
"492026929604460552","itzmanan","2020-11-14T11:30:30.7370000+05:30","https://www.youtube.com/watch?v=7yy60nVkJdI","",""
"448726198789603328","en1gma07","2020-11-14T11:32:17.5050000+05:30","Oh bhai OP😂 😂 🔥 🔥 🔥","",""
"492026929604460552","itzmanan","2020-11-14T11:33:29.0410000+05:30","https://www.youtube.com/watch?v=_cSsUBGS20Q","",""
"448726198789603328","en1gma07","2020-11-14T11:36:09.7130000+05:30","Video from Sanchit Jain","https://cdn.discordapp.com/attachments/755661056969539658/777051730906185758/VID-20201114-WA0017.mp4?ex=669d4e11&is=669bfc91&hm=1c7f64633d3a0d5e37efb0f1911e6937ccff83ddc7935ce598b535ea0210d6b3&",""
"270904126974590976","Dank Memer#5192","2020-11-14T11:49:53.0630000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777055184689954847/tweet.png?ex=669d5149&is=669bffc9&hm=a9b8ac3f5920750eda5d0328eb6b08f8ad34cad1c1196db19c0b245b6ef09bfc&",""
"448726198789603328","en1gma07","2020-11-14T11:59:04.7850000+05:30","Photo from Daksh Begani","https://cdn.discordapp.com/attachments/755661056969539658/777057498993524766/IMG-20201114-WA0019.jpg?ex=669d5370&is=669c01f0&hm=f3de34ac899b4d36ff587922170195fb14273f1583793ede0a3be48a6162645d&",""
"448726198789603328","en1gma07","2020-11-14T12:08:42.6140000+05:30","https://fiitjee.zoom.us/j/82106935706 (Passcode: 882342)","",""
"448726198789603328","en1gma07","2020-11-14T12:09:17.5940000+05:30","Aao na","",""
"448726198789603328","en1gma07","2020-11-14T12:09:25.9790000+05:30","@Fatakdi Sender @Saarthak @pushpa6454","",""
"448726198789603328","en1gma07","2020-11-14T12:10:21.0510000+05:30","@Deleted User @Komda Al Habibi aaplog bhi aaiye","",""
"448726198789603328","en1gma07","2020-11-14T12:10:23.3690000+05:30","@Tab tak ke liye...Ok Bye","",""
"456226577798135808","Deleted User","2020-11-14T12:10:41.5520000+05:30","Pass","",""
"456226577798135808","Deleted User","2020-11-14T12:10:55.6890000+05:30","@पनौती राजा","",""
"448726198789603328","en1gma07","2020-11-14T12:11:25.2630000+05:30","Abe likha hai na upar","",""
"755431590544408616","pushpa6454","2020-11-14T12:11:29.8900000+05:30","Abe enter toh kar","",""
"611562834614026261","akshaj0706","2020-11-14T12:12:52.8310000+05:30","Tanishq aaja","",""
"448726198789603328","en1gma07","2020-11-14T12:16:22.0990000+05:30","@Tab tak ke liye...Ok Bye aana pls","",""
"456226577798135808","Deleted User","2020-11-14T12:16:36.4360000+05:30","@Tab tak ke liye...Ok Bye jaldi","",""
"456226577798135808","Deleted User","2020-11-14T12:48:44.3740000+05:30","@पनौती राजा arnav nahi aaya usko bhi bot bana","",""
"755666449959223376","saarthak3402","2020-11-14T12:52:27.2400000+05:30","> @Tab tak ke liye...Ok Bye aana pls
@पनौती राजा Attitude😒","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:02.4490000+05:30","Are waah nhi aay toh attitude?","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:11.5330000+05:30","LOGIC x 100000000000000","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:13.8870000+05:30","!!!!!!!!!!!!","",""
"755666449959223376","saarthak3402","2020-11-14T12:53:16.8340000+05:30","Reply toh karta","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:27.1500000+05:30","Bata diya tha san ko","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:31.2370000+05:30","Puchle","",""
"594440218044661760","arn4v9056","2020-11-14T12:53:35.2400000+05:30","@पनौती राजा","",""
"755666449959223376","saarthak3402","2020-11-14T12:53:57.7530000+05:30","Par no reply","",""
"755666449959223376","saarthak3402","2020-11-14T12:53:59.4400000+05:30","😂","",""
"270904126974590976","Dank Memer#5192","2020-11-14T12:54:05.6510000+05:30","ATTITUDE","https://cdn.discordapp.com/attachments/755661056969539658/777071343609970708/Arnav-ran-this-command.gif?ex=669d6055&is=669c0ed5&hm=47c870efb919b3a38e15f32a5cd8935ceff1b81d1997517123d15b95e57fac1a&",""
"755666449959223376","saarthak3402","2020-11-14T12:54:12.4490000+05:30","😂","",""
"456226577798135808","Deleted User","2020-11-14T16:00:28.7170000+05:30","👀 👀","",""
"557823821156188161","navy.","2020-11-14T16:51:22.6040000+05:30","Video from Naivedya Shukla","https://cdn.discordapp.com/attachments/755661056969539658/777131057287659560/VID-20201114-WA0007.mp4?ex=669cef32&is=669b9db2&hm=66b726fd0ba2c7d19a01aada151391eb25c3b528cf8c3b2157d11ac060e015c3&",""
"755666449959223376","saarthak3402","2020-11-14T19:50:40.2580000+05:30","Aaj koi khelega?","",""
"456226577798135808","Deleted User","2020-11-14T19:51:17.0890000+05:30","> Aaj koi khelega?
@Saarthak aur sarthak sab theek?","",""
"755666449959223376","saarthak3402","2020-11-14T19:52:01.8700000+05:30","Ha","",""
"755666449959223376","saarthak3402","2020-11-14T19:53:34.1280000+05:30","Isiliye tu BOT h","",""
"456226577798135808","Deleted User","2020-11-14T19:54:09.4440000+05:30","Sab kaha delete kiya","",""
"456226577798135808","Deleted User","2020-11-14T19:54:23.5320000+05:30","Ek line thi jisko delete krne se fark bhi nhi pdta","",""
"755666449959223376","saarthak3402","2020-11-14T19:54:41.8780000+05:30","> Sab kaha delete kiya
@Deleted User Mai bola hi ni ki sab delete kar deta","",""
"755666449959223376","saarthak3402","2020-11-14T19:54:45.0410000+05:30","😂","",""
"456226577798135808","Deleted User","2020-11-14T19:55:21.8000000+05:30","Khud vhi to delete marta h saarhe 😂 😂","",""
"755666449959223376","saarthak3402","2020-11-14T19:55:47.1430000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777177465512394785/unknown.gif?ex=669d1a6b&is=669bc8eb&hm=49744adf0855be458082c0a23f75761517f035e87f65e705f77ee8589bce77db&",""
"456226577798135808","Deleted User","2020-11-14T19:56:12.0130000+05:30","Ye tere jaise hi dikhti h","",""
"755666449959223376","saarthak3402","2020-11-14T19:56:46.7280000+05:30","Ha mai aise hi baal mae clip lagata hu na","",""
"755666449959223376","saarthak3402","2020-11-14T19:56:56.1520000+05:30","Aise hi mai mota hu na","",""
"456226577798135808","Deleted User","2020-11-14T19:57:04.4550000+05:30","https://tenor.com/view/koi-sense-hai-is-baat-ki-koi-sense-hai-iss-baat-ki-the-laugh-gif-16900386","",""
"755666449959223376","saarthak3402","2020-11-14T19:57:06.9720000+05:30","Aur aise hi expressions deta hu na","",""
"755666449959223376","saarthak3402","2020-11-14T19:57:45.1690000+05:30","> https://tenor.com/view/koi-sense-hai-is-baat-ki-koi-sense-hai-iss-baat-ki-the-laugh-gif-16900386
@Deleted User Voi toh tum kuch bhi bol gye","",""
"755666449959223376","saarthak3402","2020-11-14T19:59:14.1450000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777178333791125554/unknown.gif?ex=669d1b3a&is=669bc9ba&hm=badd17d6fc5fd3ae9410735920ea361458687dcdbd59f8da2d8f7f90f0a57a00&",""
"456226577798135808","Deleted User","2020-11-14T20:15:51.3010000+05:30","https://tenor.com/view/bang-bang-joe-biden-jim-carrey-saturday-night-live-finger-guns-gif-18779213","","😂 (1)"
"755666449959223376","saarthak3402","2020-11-14T20:40:56.9470000+05:30","😂","",""
"492026929604460552","itzmanan","2020-11-14T21:53:13.5850000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777207021098369024/IMG-20201114-WA0041.jpg?ex=669d35f1&is=669be471&hm=c94c4cc8852925bab40bfaa72e2a9b4dce2ee1156377bf9a8df9f6a0fd87be1c&",""
"492026929604460552","itzmanan","2020-11-14T21:53:18.8230000+05:30","Longest streak😂😂😂😂","",""
"594440218044661760","arn4v9056","2020-11-14T21:53:56.8220000+05:30","😂","",""
"757215855476998165","trantantranyy","2020-11-14T21:53:59.4670000+05:30","Op🔥","",""
"757215855476998165","trantantranyy","2020-11-14T21:54:16.5830000+05:30","Zoom meeting karte hai yaar phirse","",""
"757215855476998165","trantantranyy","2020-11-14T21:54:24.2050000+05:30","Sab isbaar","",""
"755666449959223376","saarthak3402","2020-11-14T21:58:48.2150000+05:30","Waaah","",""
"594440218044661760","arn4v9056","2020-11-14T21:59:04.7620000+05:30","Not me again now 🙁","",""
"594440218044661760","arn4v9056","2020-11-14T21:59:17.9670000+05:30","Vaise kon kon hai😂","",""
"757215855476998165","trantantranyy","2020-11-14T21:59:58.3450000+05:30","Baad me karenge abhi nahi kiya hai😂","",""
"755666449959223376","saarthak3402","2020-11-14T22:00:04.5200000+05:30","Kal","",""
"448726198789603328","en1gma07","2020-11-14T22:00:24.4220000+05:30","Kal karte hai","",""
"557823821156188161","navy.","2020-11-14T22:08:48.6080000+05:30","Tanishq delete nhi kiya?","",""
"557823821156188161","navy.","2020-11-14T22:09:01.5600000+05:30","@हिप्पो गांड","",""
"611562834614026261","akshaj0706","2020-11-14T23:10:48.6250000+05:30","https://youtu.be/ygiw5raF-f4","",""
"448726198789603328","en1gma07","2020-11-14T23:15:54.5900000+05:30","Saale sab bot ho tumlog","",""
"448726198789603328","en1gma07","2020-11-14T23:20:08.5030000+05:30","@BoBSy the KiNG check dm","",""
"611562834614026261","akshaj0706","2020-11-14T23:35:45.8930000+05:30","Mera net nipay gya","",""
"611562834614026261","akshaj0706","2020-11-14T23:35:49.0970000+05:30","Aawaz nai aari","",""
"448726198789603328","en1gma07","2020-11-14T23:37:06.2320000+05:30","Abe uska video dekh be tab samajh aaega Bot","",""
"456226577798135808","Deleted User","2020-11-14T23:40:19.5150000+05:30","Sanchit noty boi","",""
"448726198789603328","en1gma07","2020-11-14T23:40:29.7980000+05:30","Tum bot","",""
"448726198789603328","en1gma07","2020-11-14T23:41:02.0400000+05:30","Integrated devleopmnent Enviroment","",""
"448726198789603328","en1gma07","2020-11-14T23:41:15.1610000+05:30","Jaha code likhta hai tu","",""
"448726198789603328","en1gma07","2020-11-14T23:41:29.4670000+05:30","Tu online IDE use krta hai Repl","",""
"448726198789603328","en1gma07","2020-11-14T23:41:46.7710000+05:30","REPL ka full form Read Eval Print Loop","",""
"755666449959223376","saarthak3402","2020-11-14T23:41:52.9200000+05:30","Abe kal khelne ka time batao","",""
"456226577798135808","Deleted User","2020-11-14T23:42:11.6360000+05:30","> Abe kal khelne ka time batao
@Saarthak 25:30","",""
"755666449959223376","saarthak3402","2020-11-14T23:42:27.4490000+05:30","> @Saarthak 25:30
@Deleted User tu tab aa jaana","",""
"755666449959223376","saarthak3402","2020-11-14T23:42:31.9220000+05:30","Baaki batao","",""
"755666449959223376","saarthak3402","2020-11-14T23:43:05.4900000+05:30","@पनौती राजा @BoBSy the KiNG @हिप्पो गांड","",""
"448726198789603328","en1gma07","2020-11-14T23:43:40.2290000+05:30","Kal mai sham ya raat mein nhi aa paunga","",""
"448726198789603328","en1gma07","2020-11-14T23:43:48.3560000+05:30","Aur subah bhi nhi bas dopahar mein aa skta hu","",""
"456226577798135808","Deleted User","2020-11-14T23:44:06.0880000+05:30","Kal me subhe shaam raat dopeher ko nahi aapaunga uske alawa aajaunga","",""
"448726198789603328","en1gma07","2020-11-14T23:45:29.9230000+05:30","Chalo mai ja rha bye gn","",""
"456226577798135808","Deleted User","2020-11-14T23:45:48.2610000+05:30","GN SD TC","",""
"755431590544408616","pushpa6454","2020-11-15T00:09:18.5580000+05:30","@Deleted User  FO","","😂 (1)"
"755666449959223376","saarthak3402","2020-11-15T10:44:29.4470000+05:30","https://youtu.be/whIqBwN_7os","",""
"611562834614026261","akshaj0706","2020-11-15T11:29:28.7850000+05:30","Yeh technical guruji pubg ke maamle mein","",""
"611562834614026261","akshaj0706","2020-11-15T11:29:33.9050000+05:30","Lagataaar hagg rha hai","",""
"611562834614026261","akshaj0706","2020-11-15T11:29:36.5790000+05:30","Non stop","",""
"456226577798135808","Deleted User","2020-11-15T11:33:10.7940000+05:30","> Yeh technical guruji pubg ke maamle mein
@Komda Al Habibi fakenikal guruji","","💯 (1)"
"492026929604460552","itzmanan","2020-11-15T18:01:52.5240000+05:30","https://tenor.com/bl7iK.gif","",""
"492026929604460552","itzmanan","2020-11-15T18:05:19.1830000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/777512053748269116/a1f7a9dd-a3a4-4517-bbfd-0ce18860a0cf.png?ex=669d0087&is=669baf07&hm=723157a794804fb6c03a82a4cdeb4b6f53950812950cfa136bc3aeeb1c334dd7&",""
"755431590544408616","pushpa6454","2020-11-15T18:05:30.9850000+05:30","Chutiya","",""
"594440218044661760","arn4v9056","2020-11-15T18:05:46.4840000+05:30","> Chutiya
@pushpa6454 Waah","",""
"755431590544408616","pushpa6454","2020-11-15T18:06:04.4840000+05:30","Ok","",""
"492026929604460552","itzmanan","2020-11-15T18:23:51.2800000+05:30","https://tenor.com/bbRqn.gif","",""
"755666449959223376","saarthak3402","2020-11-15T20:09:56.7680000+05:30","9 30 khelne aa jaana @everyone","","👍 (1)"
"448726198789603328","en1gma07","2020-11-15T20:52:23.5300000+05:30","Tanishq bot OP, firse message delete","",""
"448726198789603328","en1gma07","2020-11-15T21:02:35.3530000+05:30","Notification aaya tha be bot😂 usko khola tera message delete","",""
"755666449959223376","saarthak3402","2020-11-15T21:06:38.9210000+05:30","> Iyer...
> Venu Gopala Iyer...
> MutuSwami VenuGopala Iyer...
> ChinnaSwami MutuSwami VenuGopala Iyer...
> Parambatur ChinnaSwami MutuSwami VenuGopala Iyer...
> YekyaParampeel Parambatur ChinnaSwami MutuSwami VenuGopala Iyer...
> Trichipalli YekyaParampeel Parambatur ChinnaSwami MutuSwami VenuGopala Iyer...
> Sriniwasana Trichipalli YekyaParampeel Parambatur ChinnaSwami MutuSwami VenuGopala Iyer...
> RajShekhara Sriniwasana Trichipalli YekyaParampeel Parambatur ChinnaSwami MutuSwami VenuGopala Iyer...
> ShivaVenkata RajShekhara Sriniwasana Trichipalli YekyaParampeel Parambatur ChinnaSwami MutuSwami VenuGopala Iyer.
@हिप्पो गांड Ye all possible male Bengali names h na?","",""
"448726198789603328","en1gma07","2020-11-15T21:06:42.9350000+05:30","Bot","",""
"755666449959223376","saarthak3402","2020-11-15T21:06:58.9120000+05:30","Mutuswami😂 😂","",""
